borough,major_category,num_crime,year,month
Southwark,Fraud or Forgery,0,2014,9
Southwark,Other Notifiable Offences,50,2014,9
Southwark,Robbery,78,2014,9
Southwark,Sexual Offences,0,2014,9
Southwark,Theft and Handling,1072,2014,9
Southwark,Violence Against the Person,749,2014,9
Southwark,Burglary,248,2014,10
Southwark,Criminal Damage,241,2014,10
Southwark,Drugs,210,2014,10
Southwark,Fraud or Forgery,0,2014,10
Southwark,Other Notifiable Offences,46,2014,10
Southwark,Robbery,113,2014,10
Southwark,Sexual Offences,0,2014,10
Southwark,Theft and Handling,1088,2014,10
Southwark,Violence Against the Person,759,2014,10
Southwark,Burglary,241,2014,11
Southwark,Criminal Damage,205,2014,11
Southwark,Drugs,237,2014,11
Southwark,Fraud or Forgery,0,2014,11
Southwark,Other Notifiable Offences,45,2014,11
Southwark,Robbery,132,2014,11
Southwark,Sexual Offences,0,2014,11
Southwark,Theft and Handling,1053,2014,11
Southwark,Violence Against the Person,698,2014,11
Southwark,Burglary,247,2014,12
Southwark,Criminal Damage,173,2014,12
Southwark,Drugs,200,2014,12
Southwark,Fraud or Forgery,0,2014,12
Southwark,Other Notifiable Offences,38,2014,12
Southwark,Robbery,106,2014,12
Southwark,Sexual Offences,0,2014,12
Southwark,Theft and Handling,853,2014,12
Southwark,Violence Against the Person,688,2014,12
Southwark,Burglary,236,2015,1
Southwark,Criminal Damage,174,2015,1
Southwark,Drugs,275,2015,1
Southwark,Fraud or Forgery,0,2015,1
Southwark,Other Notifiable Offences,49,2015,1
Southwark,Robbery,111,2015,1
Southwark,Sexual Offences,0,2015,1
Southwark,Theft and Handling,946,2015,1
Southwark,Violence Against the Person,674,2015,1
Southwark,Burglary,243,2015,2
Southwark,Criminal Damage,204,2015,2
Southwark,Drugs,211,2015,2
Southwark,Fraud or Forgery,0,2015,2
Southwark,Other Notifiable Offences,41,2015,2
Southwark,Robbery,95,2015,2
Southwark,Sexual Offences,0,2015,2
Southwark,Theft and Handling,760,2015,2
Southwark,Violence Against the Person,681,2015,2
Southwark,Burglary,219,2015,3
Southwark,Criminal Damage,192,2015,3
Southwark,Drugs,207,2015,3
Southwark,Fraud or Forgery,0,2015,3
Southwark,Other Notifiable Offences,36,2015,3
Southwark,Robbery,110,2015,3
Southwark,Sexual Offences,0,2015,3
Southwark,Theft and Handling,915,2015,3
Southwark,Violence Against the Person,745,2015,3
Southwark,Burglary,260,2015,4
Southwark,Criminal Damage,211,2015,4
Southwark,Drugs,151,2015,4
Southwark,Fraud or Forgery,0,2015,4
Southwark,Other Notifiable Offences,34,2015,4
Southwark,Robbery,105,2015,4
Southwark,Sexual Offences,0,2015,4
Southwark,Theft and Handling,998,2015,4
Southwark,Violence Against the Person,676,2015,4
Southwark,Burglary,249,2015,5
Southwark,Criminal Damage,272,2015,5
Southwark,Drugs,168,2015,5
Southwark,Fraud or Forgery,0,2015,5
Southwark,Other Notifiable Offences,32,2015,5
Southwark,Robbery,105,2015,5
Southwark,Sexual Offences,0,2015,5
Southwark,Theft and Handling,1181,2015,5
Southwark,Violence Against the Person,765,2015,5
Southwark,Burglary,263,2015,6
Southwark,Criminal Damage,229,2015,6
Southwark,Drugs,129,2015,6
Southwark,Fraud or Forgery,0,2015,6
Southwark,Other Notifiable Offences,45,2015,6
Southwark,Robbery,96,2015,6
Southwark,Sexual Offences,0,2015,6
Southwark,Theft and Handling,1072,2015,6
Southwark,Violence Against the Person,779,2015,6
Southwark,Burglary,265,2015,7
Southwark,Criminal Damage,238,2015,7
Southwark,Drugs,195,2015,7
Southwark,Fraud or Forgery,0,2015,7
Southwark,Other Notifiable Offences,55,2015,7
Southwark,Robbery,74,2015,7
Southwark,Sexual Offences,0,2015,7
Southwark,Theft and Handling,1008,2015,7
Southwark,Violence Against the Person,757,2015,7
Southwark,Burglary,246,2015,8
Southwark,Criminal Damage,218,2015,8
Southwark,Drugs,189,2015,8
Southwark,Fraud or Forgery,0,2015,8
Southwark,Other Notifiable Offences,45,2015,8
Southwark,Robbery,124,2015,8
Southwark,Sexual Offences,0,2015,8
Southwark,Theft and Handling,987,2015,8
Southwark,Violence Against the Person,722,2015,8
Southwark,Burglary,226,2015,9
Southwark,Criminal Damage,174,2015,9
Southwark,Drugs,222,2015,9
Southwark,Fraud or Forgery,0,2015,9
Southwark,Other Notifiable Offences,27,2015,9
Southwark,Robbery,107,2015,9
Southwark,Sexual Offences,0,2015,9
Southwark,Theft and Handling,935,2015,9
Southwark,Violence Against the Person,675,2015,9
Southwark,Burglary,257,2015,10
Southwark,Criminal Damage,216,2015,10
Southwark,Drugs,224,2015,10
Southwark,Fraud or Forgery,0,2015,10
Southwark,Other Notifiable Offences,44,2015,10
Southwark,Robbery,81,2015,10
Southwark,Sexual Offences,0,2015,10
Southwark,Theft and Handling,947,2015,10
Southwark,Violence Against the Person,781,2015,10
Southwark,Burglary,270,2015,11
Southwark,Criminal Damage,226,2015,11
Southwark,Drugs,151,2015,11
Southwark,Fraud or Forgery,0,2015,11
Southwark,Other Notifiable Offences,31,2015,11
Southwark,Robbery,101,2015,11
Southwark,Sexual Offences,0,2015,11
Southwark,Theft and Handling,1117,2015,11
Southwark,Violence Against the Person,838,2015,11
Southwark,Burglary,257,2015,12
Southwark,Criminal Damage,218,2015,12
Southwark,Drugs,150,2015,12
Southwark,Fraud or Forgery,0,2015,12
Southwark,Other Notifiable Offences,32,2015,12
Southwark,Robbery,111,2015,12
Southwark,Sexual Offences,0,2015,12
Southwark,Theft and Handling,989,2015,12
Southwark,Violence Against the Person,786,2015,12
Southwark,Burglary,214,2016,1
Southwark,Criminal Damage,208,2016,1
Southwark,Drugs,174,2016,1
Southwark,Fraud or Forgery,0,2016,1
Southwark,Other Notifiable Offences,49,2016,1
Southwark,Robbery,100,2016,1
Southwark,Sexual Offences,0,2016,1
Southwark,Theft and Handling,950,2016,1
Southwark,Violence Against the Person,785,2016,1
Southwark,Burglary,236,2016,2
Southwark,Criminal Damage,186,2016,2
Southwark,Drugs,160,2016,2
Southwark,Fraud or Forgery,0,2016,2
Southwark,Other Notifiable Offences,28,2016,2
Southwark,Robbery,120,2016,2
Southwark,Sexual Offences,0,2016,2
Southwark,Theft and Handling,951,2016,2
Southwark,Violence Against the Person,748,2016,2
Southwark,Burglary,218,2016,3
Southwark,Criminal Damage,173,2016,3
Southwark,Drugs,174,2016,3
Southwark,Fraud or Forgery,0,2016,3
Southwark,Other Notifiable Offences,44,2016,3
Southwark,Robbery,90,2016,3
Southwark,Sexual Offences,0,2016,3
Southwark,Theft and Handling,1041,2016,3
Southwark,Violence Against the Person,736,2016,3
Southwark,Burglary,256,2016,4
Southwark,Criminal Damage,239,2016,4
Southwark,Drugs,137,2016,4
Southwark,Fraud or Forgery,0,2016,4
Southwark,Other Notifiable Offences,37,2016,4
Southwark,Robbery,88,2016,4
Southwark,Sexual Offences,0,2016,4
Southwark,Theft and Handling,1048,2016,4
Southwark,Violence Against the Person,767,2016,4
Southwark,Burglary,238,2016,5
Southwark,Criminal Damage,282,2016,5
Southwark,Drugs,162,2016,5
Southwark,Fraud or Forgery,0,2016,5
Southwark,Other Notifiable Offences,53,2016,5
Southwark,Robbery,77,2016,5
Southwark,Sexual Offences,0,2016,5
Southwark,Theft and Handling,1255,2016,5
Southwark,Violence Against the Person,848,2016,5
Southwark,Burglary,250,2016,6
Southwark,Criminal Damage,230,2016,6
Southwark,Drugs,127,2016,6
Southwark,Fraud or Forgery,0,2016,6
Southwark,Other Notifiable Offences,39,2016,6
Southwark,Robbery,113,2016,6
Southwark,Sexual Offences,0,2016,6
Southwark,Theft and Handling,1069,2016,6
Southwark,Violence Against the Person,853,2016,6
Southwark,Burglary,204,2016,7
Southwark,Criminal Damage,210,2016,7
Southwark,Drugs,156,2016,7
Southwark,Fraud or Forgery,0,2016,7
Southwark,Other Notifiable Offences,51,2016,7
Southwark,Robbery,129,2016,7
Southwark,Sexual Offences,0,2016,7
Southwark,Theft and Handling,1088,2016,7
Southwark,Violence Against the Person,867,2016,7
Southwark,Burglary,252,2016,8
Southwark,Criminal Damage,260,2016,8
Southwark,Drugs,154,2016,8
Southwark,Fraud or Forgery,0,2016,8
Southwark,Other Notifiable Offences,46,2016,8
Southwark,Robbery,103,2016,8
Southwark,Sexual Offences,0,2016,8
Southwark,Theft and Handling,1102,2016,8
Southwark,Violence Against the Person,829,2016,8
Southwark,Burglary,283,2016,9
Southwark,Criminal Damage,223,2016,9
Southwark,Drugs,127,2016,9
Southwark,Fraud or Forgery,0,2016,9
Southwark,Other Notifiable Offences,33,2016,9
Southwark,Robbery,111,2016,9
Southwark,Sexual Offences,0,2016,9
Southwark,Theft and Handling,1218,2016,9
Southwark,Violence Against the Person,797,2016,9
Southwark,Burglary,271,2016,10
Southwark,Criminal Damage,219,2016,10
Southwark,Drugs,147,2016,10
Southwark,Fraud or Forgery,0,2016,10
Southwark,Other Notifiable Offences,35,2016,10
Southwark,Robbery,120,2016,10
Southwark,Sexual Offences,0,2016,10
Southwark,Theft and Handling,1148,2016,10
Southwark,Violence Against the Person,769,2016,10
Southwark,Burglary,257,2016,11
Southwark,Criminal Damage,173,2016,11
Southwark,Drugs,164,2016,11
Southwark,Fraud or Forgery,0,2016,11
Southwark,Other Notifiable Offences,39,2016,11
Southwark,Robbery,131,2016,11
Southwark,Sexual Offences,0,2016,11
Southwark,Theft and Handling,1028,2016,11
Southwark,Violence Against the Person,736,2016,11
Southwark,Burglary,267,2016,12
Southwark,Criminal Damage,218,2016,12
Southwark,Drugs,156,2016,12
Southwark,Fraud or Forgery,0,2016,12
Southwark,Other Notifiable Offences,40,2016,12
Southwark,Robbery,135,2016,12
Southwark,Sexual Offences,0,2016,12
Southwark,Theft and Handling,1048,2016,12
Southwark,Violence Against the Person,739,2016,12
Sutton,Burglary,156,2008,1
Sutton,Criminal Damage,194,2008,1
Sutton,Drugs,32,2008,1
Sutton,Fraud or Forgery,24,2008,1
Sutton,Other Notifiable Offences,14,2008,1
Sutton,Robbery,25,2008,1
Sutton,Sexual Offences,9,2008,1
Sutton,Theft and Handling,455,2008,1
Sutton,Violence Against the Person,224,2008,1
Sutton,Burglary,116,2008,2
Sutton,Criminal Damage,181,2008,2
Sutton,Drugs,36,2008,2
Sutton,Fraud or Forgery,33,2008,2
Sutton,Other Notifiable Offences,14,2008,2
Sutton,Robbery,22,2008,2
Sutton,Sexual Offences,11,2008,2
Sutton,Theft and Handling,413,2008,2
Sutton,Violence Against the Person,195,2008,2
Sutton,Burglary,115,2008,3
Sutton,Criminal Damage,201,2008,3
Sutton,Drugs,53,2008,3
Sutton,Fraud or Forgery,0,2008,3
Sutton,Other Notifiable Offences,14,2008,3
Sutton,Robbery,29,2008,3
Sutton,Sexual Offences,0,2008,3
Sutton,Theft and Handling,427,2008,3
Sutton,Violence Against the Person,217,2008,3
Sutton,Burglary,109,2008,4
Sutton,Criminal Damage,190,2008,4
Sutton,Drugs,38,2008,4
Sutton,Fraud or Forgery,0,2008,4
Sutton,Other Notifiable Offences,11,2008,4
Sutton,Robbery,36,2008,4
Sutton,Sexual Offences,0,2008,4
Sutton,Theft and Handling,455,2008,4
Sutton,Violence Against the Person,200,2008,4
Sutton,Burglary,115,2008,5
Sutton,Criminal Damage,271,2008,5
Sutton,Drugs,38,2008,5
Sutton,Fraud or Forgery,0,2008,5
Sutton,Other Notifiable Offences,7,2008,5
Sutton,Robbery,28,2008,5
Sutton,Sexual Offences,0,2008,5
Sutton,Theft and Handling,437,2008,5
Sutton,Violence Against the Person,255,2008,5
Sutton,Burglary,114,2008,6
Sutton,Criminal Damage,204,2008,6
Sutton,Drugs,35,2008,6
Sutton,Fraud or Forgery,0,2008,6
Sutton,Other Notifiable Offences,27,2008,6
Sutton,Robbery,21,2008,6
Sutton,Sexual Offences,0,2008,6
Sutton,Theft and Handling,401,2008,6
Sutton,Violence Against the Person,215,2008,6
Sutton,Burglary,123,2008,7
Sutton,Criminal Damage,184,2008,7
Sutton,Drugs,41,2008,7
Sutton,Fraud or Forgery,0,2008,7
Sutton,Other Notifiable Offences,13,2008,7
Sutton,Robbery,18,2008,7
Sutton,Sexual Offences,0,2008,7
Sutton,Theft and Handling,459,2008,7
Sutton,Violence Against the Person,198,2008,7
Sutton,Burglary,129,2008,8
Sutton,Criminal Damage,208,2008,8
Sutton,Drugs,51,2008,8
Sutton,Fraud or Forgery,0,2008,8
Sutton,Other Notifiable Offences,17,2008,8
Sutton,Robbery,23,2008,8
Sutton,Sexual Offences,0,2008,8
Sutton,Theft and Handling,371,2008,8
Sutton,Violence Against the Person,213,2008,8
Sutton,Burglary,153,2008,9
Sutton,Criminal Damage,230,2008,9
Sutton,Drugs,36,2008,9
Sutton,Fraud or Forgery,0,2008,9
Sutton,Other Notifiable Offences,11,2008,9
Sutton,Robbery,37,2008,9
Sutton,Sexual Offences,0,2008,9
Sutton,Theft and Handling,467,2008,9
Sutton,Violence Against the Person,219,2008,9
Sutton,Burglary,140,2008,10
Sutton,Criminal Damage,206,2008,10
Sutton,Drugs,56,2008,10
Sutton,Fraud or Forgery,0,2008,10
Sutton,Other Notifiable Offences,10,2008,10
Sutton,Robbery,29,2008,10
Sutton,Sexual Offences,0,2008,10
Sutton,Theft and Handling,536,2008,10
Sutton,Violence Against the Person,195,2008,10
Sutton,Burglary,159,2008,11
Sutton,Criminal Damage,174,2008,11
Sutton,Drugs,32,2008,11
Sutton,Fraud or Forgery,0,2008,11
Sutton,Other Notifiable Offences,15,2008,11
Sutton,Robbery,27,2008,11
Sutton,Sexual Offences,0,2008,11
Sutton,Theft and Handling,444,2008,11
Sutton,Violence Against the Person,217,2008,11
Sutton,Burglary,219,2008,12
Sutton,Criminal Damage,172,2008,12
Sutton,Drugs,43,2008,12
Sutton,Fraud or Forgery,0,2008,12
Sutton,Other Notifiable Offences,8,2008,12
Sutton,Robbery,22,2008,12
Sutton,Sexual Offences,0,2008,12
Sutton,Theft and Handling,419,2008,12
Sutton,Violence Against the Person,202,2008,12
Sutton,Burglary,163,2009,1
Sutton,Criminal Damage,200,2009,1
Sutton,Drugs,38,2009,1
Sutton,Fraud or Forgery,0,2009,1
Sutton,Other Notifiable Offences,11,2009,1
Sutton,Robbery,23,2009,1
Sutton,Sexual Offences,0,2009,1
Sutton,Theft and Handling,451,2009,1
Sutton,Violence Against the Person,202,2009,1
Sutton,Burglary,124,2009,2
Sutton,Criminal Damage,153,2009,2
Sutton,Drugs,28,2009,2
Sutton,Fraud or Forgery,0,2009,2
Sutton,Other Notifiable Offences,11,2009,2
Sutton,Robbery,22,2009,2
Sutton,Sexual Offences,0,2009,2
Sutton,Theft and Handling,380,2009,2
Sutton,Violence Against the Person,194,2009,2
Sutton,Burglary,124,2009,3
Sutton,Criminal Damage,200,2009,3
Sutton,Drugs,51,2009,3
Sutton,Fraud or Forgery,0,2009,3
Sutton,Other Notifiable Offences,10,2009,3
Sutton,Robbery,39,2009,3
Sutton,Sexual Offences,0,2009,3
Sutton,Theft and Handling,445,2009,3
Sutton,Violence Against the Person,259,2009,3
Sutton,Burglary,146,2009,4
Sutton,Criminal Damage,224,2009,4
Sutton,Drugs,32,2009,4
Sutton,Fraud or Forgery,0,2009,4
Sutton,Other Notifiable Offences,15,2009,4
Sutton,Robbery,39,2009,4
Sutton,Sexual Offences,0,2009,4
Sutton,Theft and Handling,438,2009,4
Sutton,Violence Against the Person,225,2009,4
Sutton,Burglary,133,2009,5
Sutton,Criminal Damage,212,2009,5
Sutton,Drugs,33,2009,5
Sutton,Fraud or Forgery,0,2009,5
Sutton,Other Notifiable Offences,19,2009,5
Sutton,Robbery,27,2009,5
Sutton,Sexual Offences,0,2009,5
Sutton,Theft and Handling,503,2009,5
Sutton,Violence Against the Person,243,2009,5
Sutton,Burglary,137,2009,6
Sutton,Criminal Damage,196,2009,6
Sutton,Drugs,49,2009,6
Sutton,Fraud or Forgery,0,2009,6
Sutton,Other Notifiable Offences,8,2009,6
Sutton,Robbery,31,2009,6
Sutton,Sexual Offences,0,2009,6
Sutton,Theft and Handling,531,2009,6
Sutton,Violence Against the Person,254,2009,6
Sutton,Burglary,142,2009,7
Sutton,Criminal Damage,182,2009,7
Sutton,Drugs,53,2009,7
Sutton,Fraud or Forgery,0,2009,7
Sutton,Other Notifiable Offences,15,2009,7
Sutton,Robbery,27,2009,7
Sutton,Sexual Offences,0,2009,7
Sutton,Theft and Handling,422,2009,7
Sutton,Violence Against the Person,201,2009,7
Sutton,Burglary,114,2009,8
Sutton,Criminal Damage,187,2009,8
Sutton,Drugs,37,2009,8
Sutton,Fraud or Forgery,0,2009,8
Sutton,Other Notifiable Offences,11,2009,8
Sutton,Robbery,15,2009,8
Sutton,Sexual Offences,0,2009,8
Sutton,Theft and Handling,367,2009,8
Sutton,Violence Against the Person,220,2009,8
Sutton,Burglary,105,2009,9
Sutton,Criminal Damage,160,2009,9
Sutton,Drugs,47,2009,9
Sutton,Fraud or Forgery,0,2009,9
Sutton,Other Notifiable Offences,8,2009,9
Sutton,Robbery,23,2009,9
Sutton,Sexual Offences,0,2009,9
Sutton,Theft and Handling,318,2009,9
Sutton,Violence Against the Person,227,2009,9
Sutton,Burglary,91,2009,10
Sutton,Criminal Damage,170,2009,10
Sutton,Drugs,53,2009,10
Sutton,Fraud or Forgery,0,2009,10
Sutton,Other Notifiable Offences,13,2009,10
Sutton,Robbery,15,2009,10
Sutton,Sexual Offences,0,2009,10
Sutton,Theft and Handling,378,2009,10
Sutton,Violence Against the Person,206,2009,10
Sutton,Burglary,115,2009,11
Sutton,Criminal Damage,131,2009,11
Sutton,Drugs,69,2009,11
Sutton,Fraud or Forgery,0,2009,11
Sutton,Other Notifiable Offences,8,2009,11
Sutton,Robbery,29,2009,11
Sutton,Sexual Offences,0,2009,11
Sutton,Theft and Handling,393,2009,11
Sutton,Violence Against the Person,201,2009,11
Sutton,Burglary,103,2009,12
Sutton,Criminal Damage,122,2009,12
Sutton,Drugs,23,2009,12
Sutton,Fraud or Forgery,0,2009,12
Sutton,Other Notifiable Offences,11,2009,12
Sutton,Robbery,25,2009,12
Sutton,Sexual Offences,0,2009,12
Sutton,Theft and Handling,366,2009,12
Sutton,Violence Against the Person,214,2009,12
Sutton,Burglary,111,2010,1
Sutton,Criminal Damage,153,2010,1
Sutton,Drugs,60,2010,1
Sutton,Fraud or Forgery,0,2010,1
Sutton,Other Notifiable Offences,6,2010,1
Sutton,Robbery,20,2010,1
Sutton,Sexual Offences,0,2010,1
Sutton,Theft and Handling,383,2010,1
Sutton,Violence Against the Person,191,2010,1
Sutton,Burglary,142,2010,2
Sutton,Criminal Damage,144,2010,2
Sutton,Drugs,61,2010,2
Sutton,Fraud or Forgery,0,2010,2
Sutton,Other Notifiable Offences,7,2010,2
Sutton,Robbery,25,2010,2
Sutton,Sexual Offences,0,2010,2
Sutton,Theft and Handling,391,2010,2
Sutton,Violence Against the Person,189,2010,2
Sutton,Burglary,156,2010,3
Sutton,Criminal Damage,175,2010,3
Sutton,Drugs,47,2010,3
Sutton,Fraud or Forgery,0,2010,3
Sutton,Other Notifiable Offences,11,2010,3
Sutton,Robbery,41,2010,3
Sutton,Sexual Offences,0,2010,3
Sutton,Theft and Handling,485,2010,3
Sutton,Violence Against the Person,238,2010,3
Sutton,Burglary,116,2010,4
Sutton,Criminal Damage,187,2010,4
Sutton,Drugs,56,2010,4
Sutton,Fraud or Forgery,0,2010,4
Sutton,Other Notifiable Offences,11,2010,4
Sutton,Robbery,30,2010,4
Sutton,Sexual Offences,0,2010,4
Sutton,Theft and Handling,428,2010,4
Sutton,Violence Against the Person,200,2010,4
Sutton,Burglary,115,2010,5
Sutton,Criminal Damage,173,2010,5
Sutton,Drugs,42,2010,5
Sutton,Fraud or Forgery,0,2010,5
Sutton,Other Notifiable Offences,13,2010,5
Sutton,Robbery,39,2010,5
Sutton,Sexual Offences,0,2010,5
Sutton,Theft and Handling,437,2010,5
Sutton,Violence Against the Person,208,2010,5
Sutton,Burglary,149,2010,6
Sutton,Criminal Damage,161,2010,6
Sutton,Drugs,54,2010,6
Sutton,Fraud or Forgery,0,2010,6
Sutton,Other Notifiable Offences,10,2010,6
Sutton,Robbery,21,2010,6
Sutton,Sexual Offences,0,2010,6
Sutton,Theft and Handling,488,2010,6
Sutton,Violence Against the Person,236,2010,6
Sutton,Burglary,112,2010,7
Sutton,Criminal Damage,205,2010,7
Sutton,Drugs,43,2010,7
Sutton,Fraud or Forgery,0,2010,7
Sutton,Other Notifiable Offences,11,2010,7
Sutton,Robbery,20,2010,7
Sutton,Sexual Offences,0,2010,7
Sutton,Theft and Handling,410,2010,7
Sutton,Violence Against the Person,215,2010,7
Sutton,Burglary,110,2010,8
Sutton,Criminal Damage,160,2010,8
Sutton,Drugs,32,2010,8
Sutton,Fraud or Forgery,0,2010,8
Sutton,Other Notifiable Offences,13,2010,8
Sutton,Robbery,26,2010,8
Sutton,Sexual Offences,0,2010,8
Sutton,Theft and Handling,447,2010,8
Sutton,Violence Against the Person,185,2010,8
Sutton,Burglary,131,2010,9
Sutton,Criminal Damage,153,2010,9
Sutton,Drugs,61,2010,9
Sutton,Fraud or Forgery,0,2010,9
Sutton,Other Notifiable Offences,10,2010,9
Sutton,Robbery,15,2010,9
Sutton,Sexual Offences,0,2010,9
Sutton,Theft and Handling,457,2010,9
Sutton,Violence Against the Person,142,2010,9
Sutton,Burglary,153,2010,10
Sutton,Criminal Damage,134,2010,10
Sutton,Drugs,41,2010,10
Sutton,Fraud or Forgery,0,2010,10
Sutton,Other Notifiable Offences,7,2010,10
Sutton,Robbery,27,2010,10
Sutton,Sexual Offences,0,2010,10
Sutton,Theft and Handling,446,2010,10
Sutton,Violence Against the Person,157,2010,10
Sutton,Burglary,145,2010,11
Sutton,Criminal Damage,139,2010,11
Sutton,Drugs,48,2010,11
Sutton,Fraud or Forgery,0,2010,11
Sutton,Other Notifiable Offences,10,2010,11
Sutton,Robbery,17,2010,11
Sutton,Sexual Offences,0,2010,11
Sutton,Theft and Handling,467,2010,11
Sutton,Violence Against the Person,173,2010,11
Sutton,Burglary,141,2010,12
Sutton,Criminal Damage,114,2010,12
Sutton,Drugs,33,2010,12
Sutton,Fraud or Forgery,0,2010,12
Sutton,Other Notifiable Offences,10,2010,12
Sutton,Robbery,23,2010,12
Sutton,Sexual Offences,0,2010,12
Sutton,Theft and Handling,397,2010,12
Sutton,Violence Against the Person,182,2010,12
Sutton,Burglary,124,2011,1
Sutton,Criminal Damage,91,2011,1
Sutton,Drugs,47,2011,1
Sutton,Fraud or Forgery,0,2011,1
Sutton,Other Notifiable Offences,7,2011,1
Sutton,Robbery,25,2011,1
Sutton,Sexual Offences,0,2011,1
Sutton,Theft and Handling,376,2011,1
Sutton,Violence Against the Person,178,2011,1
Sutton,Burglary,134,2011,2
Sutton,Criminal Damage,116,2011,2
Sutton,Drugs,50,2011,2
Sutton,Fraud or Forgery,0,2011,2
Sutton,Other Notifiable Offences,7,2011,2
Sutton,Robbery,17,2011,2
Sutton,Sexual Offences,0,2011,2
Sutton,Theft and Handling,363,2011,2
Sutton,Violence Against the Person,190,2011,2
Sutton,Burglary,176,2011,3
Sutton,Criminal Damage,114,2011,3
Sutton,Drugs,75,2011,3
Sutton,Fraud or Forgery,0,2011,3
Sutton,Other Notifiable Offences,10,2011,3
Sutton,Robbery,19,2011,3
Sutton,Sexual Offences,0,2011,3
Sutton,Theft and Handling,437,2011,3
Sutton,Violence Against the Person,175,2011,3
Sutton,Burglary,148,2011,4
Sutton,Criminal Damage,161,2011,4
Sutton,Drugs,32,2011,4
Sutton,Fraud or Forgery,0,2011,4
Sutton,Other Notifiable Offences,9,2011,4
Sutton,Robbery,20,2011,4
Sutton,Sexual Offences,0,2011,4
Sutton,Theft and Handling,422,2011,4
Sutton,Violence Against the Person,193,2011,4
Sutton,Burglary,142,2011,5
Sutton,Criminal Damage,146,2011,5
Sutton,Drugs,46,2011,5
Sutton,Fraud or Forgery,0,2011,5
Sutton,Other Notifiable Offences,5,2011,5
Sutton,Robbery,37,2011,5
Sutton,Sexual Offences,0,2011,5
Sutton,Theft and Handling,440,2011,5
Sutton,Violence Against the Person,200,2011,5
Sutton,Burglary,130,2011,6
Sutton,Criminal Damage,130,2011,6
Sutton,Drugs,43,2011,6
Sutton,Fraud or Forgery,0,2011,6
Sutton,Other Notifiable Offences,11,2011,6
Sutton,Robbery,29,2011,6
Sutton,Sexual Offences,0,2011,6
Sutton,Theft and Handling,414,2011,6
Sutton,Violence Against the Person,206,2011,6
Sutton,Burglary,148,2011,7
Sutton,Criminal Damage,178,2011,7
Sutton,Drugs,54,2011,7
Sutton,Fraud or Forgery,0,2011,7
Sutton,Other Notifiable Offences,10,2011,7
Sutton,Robbery,16,2011,7
Sutton,Sexual Offences,0,2011,7
Sutton,Theft and Handling,435,2011,7
Sutton,Violence Against the Person,211,2011,7
Sutton,Burglary,123,2011,8
Sutton,Criminal Damage,144,2011,8
Sutton,Drugs,47,2011,8
Sutton,Fraud or Forgery,0,2011,8
Sutton,Other Notifiable Offences,8,2011,8
Sutton,Robbery,35,2011,8
Sutton,Sexual Offences,0,2011,8
Sutton,Theft and Handling,352,2011,8
Sutton,Violence Against the Person,196,2011,8
Sutton,Burglary,111,2011,9
Sutton,Criminal Damage,116,2011,9
Sutton,Drugs,39,2011,9
Sutton,Fraud or Forgery,0,2011,9
Sutton,Other Notifiable Offences,6,2011,9
Sutton,Robbery,18,2011,9
Sutton,Sexual Offences,0,2011,9
Sutton,Theft and Handling,358,2011,9
Sutton,Violence Against the Person,194,2011,9
Sutton,Burglary,117,2011,10
Sutton,Criminal Damage,138,2011,10
Sutton,Drugs,30,2011,10
Sutton,Fraud or Forgery,0,2011,10
Sutton,Other Notifiable Offences,7,2011,10
Sutton,Robbery,27,2011,10
Sutton,Sexual Offences,0,2011,10
Sutton,Theft and Handling,331,2011,10
Sutton,Violence Against the Person,213,2011,10
Sutton,Burglary,125,2011,11
Sutton,Criminal Damage,113,2011,11
Sutton,Drugs,50,2011,11
Sutton,Fraud or Forgery,0,2011,11
Sutton,Other Notifiable Offences,10,2011,11
Sutton,Robbery,34,2011,11
Sutton,Sexual Offences,0,2011,11
Sutton,Theft and Handling,347,2011,11
Sutton,Violence Against the Person,184,2011,11
Sutton,Burglary,131,2011,12
Sutton,Criminal Damage,110,2011,12
Sutton,Drugs,40,2011,12
Sutton,Fraud or Forgery,0,2011,12
Sutton,Other Notifiable Offences,11,2011,12
Sutton,Robbery,16,2011,12
Sutton,Sexual Offences,0,2011,12
Sutton,Theft and Handling,355,2011,12
Sutton,Violence Against the Person,185,2011,12
Sutton,Burglary,119,2012,1
Sutton,Criminal Damage,104,2012,1
Sutton,Drugs,48,2012,1
Sutton,Fraud or Forgery,0,2012,1
Sutton,Other Notifiable Offences,12,2012,1
Sutton,Robbery,23,2012,1
Sutton,Sexual Offences,0,2012,1
Sutton,Theft and Handling,330,2012,1
Sutton,Violence Against the Person,188,2012,1
Sutton,Burglary,122,2012,2
Sutton,Criminal Damage,111,2012,2
Sutton,Drugs,53,2012,2
Sutton,Fraud or Forgery,0,2012,2
Sutton,Other Notifiable Offences,7,2012,2
Sutton,Robbery,24,2012,2
Sutton,Sexual Offences,0,2012,2
Sutton,Theft and Handling,378,2012,2
Sutton,Violence Against the Person,185,2012,2
Sutton,Burglary,123,2012,3
Sutton,Criminal Damage,149,2012,3
Sutton,Drugs,56,2012,3
Sutton,Fraud or Forgery,0,2012,3
Sutton,Other Notifiable Offences,10,2012,3
Sutton,Robbery,27,2012,3
Sutton,Sexual Offences,0,2012,3
Sutton,Theft and Handling,397,2012,3
Sutton,Violence Against the Person,247,2012,3
Sutton,Burglary,113,2012,4
Sutton,Criminal Damage,116,2012,4
